f_star_c,k_star,log10_sigma_c,k_sigma,f_gas_c,k_gas,RHI_Rd_c,k_HI,omega_c,k_omega,T_c,k_T,drive_power,A0,lambda_seed,lambda_feedback,lambda_reservoir,n_steps,tau_final,mse,rmse,spearman_A_pred_A_inferred,pearson_A_pred_A_inferred,prediction_min,prediction_max,prediction_std,rank_score,UGC07125_A_pred_m18
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,4.0,1.0,10.0,80,1.0,0.1471982851344972,0.38366428701991173,0.2623216944918757,0.2346097325592225,7.065233927211327e-05,0.9374193481959945,0.2799594861583807,0.09473394623612205,0.06761797772581116
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,4.0,1.0,10.0,80,1.0,0.14714887713760808,0.3835998919937388,0.2616554864589677,0.2343294644082897,6.996446959091982e-05,0.9369838163163294,0.27958063824999646,0.09481777984581453,0.06761388590068328
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,2.0,0.0,0.5,80,1.0,0.13940256569558748,0.3733665299616283,0.2191641905518506,0.1733314604251729,0.060557974713739214,0.8298467298429825,0.23909292138948507,0.09556972758521737,0.09817295374557168
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,1.0,1.0,3.0,80,1.0,0.14629535205728708,0.3824857540579611,0.2535514764148268,0.21602315946321038,0.0047065258579624385,0.7267153824976343,0.20348276550754446,0.09558505677432172,0.04804839354235407
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,1.0,1.0,3.0,80,1.0,0.14488218756369026,0.38063392855037276,0.24615017895334226,0.20853776147374448,0.0009951185974315833,0.6941396742366425,0.1891729039596583,0.0956521517730218,0.055822487162312036
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,2.0,1.0,1.5,80,1.0,0.13990105437710812,0.37403349365679556,0.22113543623826326,0.1950391477134903,0.004422154241109295,0.8883791849980538,0.2611567403234853,0.09567396712945547,0.12098267304862233
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,1.0,3.0,1.5,80,1.0,0.1410533570182616,0.3755707084135577,0.2262460732030368,0.19631058959769762,0.022095075867271212,0.9130706587279466,0.2649767916466413,0.09580414237765425,0.12957435605464804
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,8.0,0.0,10.0,80,1.0,0.14930347703545452,0.3863980810452538,0.26545195963279944,0.24236060564038586,1.979323620536705e-05,0.9817327147149094,0.3039245211265454,0.09621308510889462,0.09389270272974044
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,8.0,0.0,10.0,80,1.0,0.14930489270960787,0.3863999129265014,0.26545195963279944,0.2421908681379167,1.8646331247979544e-05,0.9811827862431854,0.3038498498395619,0.09621450078304797,0.09388825706090136
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,8.0,0.0,10.0,80,1.0,0.14930578748278292,0.38640107075781105,0.26458497657627533,0.24208894456831126,1.7958188273547038e-05,0.9808528291601512,0.3038050985417097,0.09638879216752785,0.0938855896595979
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,1.0,1.0,0.5,80,1.0,0.14091584327964346,0.3753875907374183,0.22262299664050988,0.17044185903663225,0.06055797424926899,0.7312245518400061,0.19489182175155095,0.09639124395154147,0.0841721345355979
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,4.0,0.0,3.0,80,1.0,0.1473983122179174,0.38392487835241595,0.25449146857084765,0.23122350122728733,0.0047269484736639725,0.9562354408486055,0.29088203606734736,0.09650001850374787,0.14455387576937392
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,2.0,0.0,1.5,80,1.0,0.14241462165355329,0.3773786184371781,0.22952235654295414,0.19289283448284628,0.010998881726434971,0.8188934519459627,0.2442424637973515,0.09651015034496246,0.0660669751301914
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,1.0,1.0,0.5,80,1.0,0.13365830003719106,0.36559307985407913,0.18450312056576157,0.16383950830672026,0.012128846548849107,0.7078337401874975,0.19441039300291393,0.09675767592403875,0.09840120294327113
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,1.0,1.0,1.5,80,1.0,0.14105673918909672,0.37557521109505715,0.2214731033234358,0.1879083381794601,0.004410877059224003,0.7010574676429935,0.19440958848546203,0.09676211852440955,0.06630924354028174
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,4.0,0.0,3.0,80,1.0,0.14752182210778214,0.3840856963071941,0.2531499263675946,0.2284891261252872,0.0023773719780485966,0.9548896748722621,0.2905657857647375,0.09689183683426322,0.14168219939521343
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,1.0,0.0,3.0,80,1.0,0.14777029883537207,0.3844090254343309,0.25361535937688645,0.21941143279506847,0.0024045668331518456,0.5860294924662702,0.15903614813168432,0.09704722695999478,0.055634689410362204
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,1.0,1.0,1.5,80,1.0,0.14490908672317224,0.3806692615948551,0.23863936784261258,0.19625392984375672,0.021997576964282874,0.7307764732237368,0.20465098904422047,0.09718121315464973,0.05701884041124693
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,2.0,0.0,6.0,80,1.0,0.1489264408230581,0.3859098869205842,0.25859823041754065,0.22506959607202004,0.0002028545537430972,0.8004720681539101,0.22777502378116002,0.09720679473954996,0.041726465551738666
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,4.0,1.0,6.0,80,1.0,0.14938339968504621,0.3865014872999148,0.2605238454167678,0.2330153310666515,0.00021012720766082173,0.9568242681824075,0.2981466944792379,0.09727863060169264,0.081062495051838
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,4.0,1.0,6.0,80,1.0,0.14936429997105116,0.38647677804889025,0.25970249304742926,0.23086083420753542,5.366926548544319e-05,0.95554238504784,0.2968970801395598,0.09742380136156531,0.08065644808186738
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,1.0,3.0,3.0,80,1.0,0.14669788403429146,0.3830115977803955,0.2463600801143955,0.20315244985634257,0.0024058274919326163,0.8894370197687836,0.26154110395295177,0.09742586801141236,0.06470561620610576
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,4.0,1.0,6.0,80,1.0,0.14937051736425383,0.3864848216479579,0.25970249304742926,0.23167600009610412,0.0001123410053411263,0.9560290605924833,0.2973693448339464,0.09743001875476798,0.08080887932216053
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,4.0,0.0,3.0,80,1.0,0.1476092505729616,0.3841994931971691,0.2508410135960094,0.22684026714564223,0.0009676260806793686,0.954082215286456,0.2903829160878534,0.0974410478537597,0.13995919357071715
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,2.0,0.0,0.5,80,1.0,0.13833276509025993,0.37193112949880913,0.20413344219295415,0.17398321701091266,0.030279173386747932,0.8260974608285176,0.2429304436503608,0.0975060766516691,0.10413424397960289
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,8.0,3.0,10.0,80,1.0,0.15018169456030617,0.38753283029997104,0.2632981911976449,0.24988199679791892,0.000141298925713583,0.9921825575117232,0.3060677020163206,0.09752205632077718,0.13012824968297235
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,8.0,3.0,10.0,80,1.0,0.1501884707705475,0.3875415729577248,0.2632981911976449,0.24975686297749486,0.00014015294032615415,0.9920395119742839,0.3060374286938396,0.09752883253101852,0.130123755016164
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,8.0,3.0,10.0,80,1.0,0.1501925317972053,0.3875468123945871,0.2632981911976449,0.24968047874793287,0.00013946534581663072,0.9919509651405874,0.3060187916226628,0.0975328935576763,0.1301210463997572
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,2.0,0.0,3.0,80,1.0,0.14789873151989347,0.3845760412712855,0.2517079966525335,0.2094991352701387,0.004699657144314504,0.8166020406755973,0.2424694796514734,0.09755713218938676,0.04239855007209723
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,1.0,0.0,0.5,80,1.0,0.14207549484128681,0.3769290315713116,0.22256823981588725,0.1764795604831625,0.060557974210458866,0.6078938895815486,0.15880095697319255,0.09756184687810937,0.08275567764159102
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,2.0,0.0,6.0,80,1.0,0.14931556916161584,0.3864137279673379,0.2585525997303552,0.22271167286201474,0.00010506598110793977,0.7929641130991354,0.22451870589514414,0.0976050492155448,0.04143824444185469
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,1.0,3.0,1.5,80,1.0,0.1418342948565156,0.3766089415514661,0.2200402997458118,0.1864930045810752,0.011092879554519687,0.8988668096089355,0.2610921729889717,0.09782623490735325,0.11126859242774388
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,1.0,0.0,0.5,80,1.0,0.1352360792131447,0.3677445842064091,0.18608194234237913,0.16853652182340914,0.012128583981708114,0.5866603160108745,0.15885941177149807,0.09801969074466887,0.09351671242538598
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,8.0,1.0,10.0,80,1.0,0.15127112238117618,0.3889358846663241,0.26545195963279944,0.24253797799468027,1.9793331245644444e-05,0.9862595717498678,0.3085026272910524,0.09818073045461628,0.09490075675048334
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,8.0,1.0,10.0,80,1.0,0.15127838352427278,0.3889452191816642,0.26458497657627533,0.2423653101165022,1.864639804597919e-05,0.9858691607660502,0.30844322036718597,0.09836138820901771,0.09489587023131409
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,8.0,1.0,10.0,80,1.0,0.15128273934365552,0.3889508186694759,0.26458497657627533,0.24226109993876063,1.7958237988551964e-05,0.9856324689658225,0.3084072988207675,0.09836574402840045,0.09489293519798261
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,4.0,0.0,10.0,80,1.0,0.15090214368644436,0.3884612512033142,0.26254984792780306,0.2297978679035406,1.104382899454987e-05,0.9171393100508628,0.2722322248948029,0.09839217410088374,0.049265745899805494
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,4.0,0.0,10.0,80,1.0,0.15078385658315832,0.3883089705159518,0.2619292705820806,0.22897810017788353,9.208597547014095e-06,0.9153289870057914,0.2709894254486895,0.0983980024667422,0.04925444312636412
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,4.0,0.0,10.0,80,1.0,0.15082724785199242,0.38836483858865545,0.2619292705820806,0.22928696313592556,9.896809339840011e-06,0.9160078581476931,0.27145479991207205,0.0984413937355763,0.04925868166640463
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,1.0,3.0,1.5,80,1.0,0.14485952119146278,0.3806041528825753,0.2316487465657974,0.1932288984953647,0.02200979307408471,0.911118686178631,0.2706649594507493,0.09852977187830331,0.10076589288992628
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,2.0,0.0,6.0,80,1.0,0.14957412214331028,0.38674813786663575,0.25513029819144434,0.22125287972050922,4.6392837526845307e-05,0.7884593400662699,0.22257590061440657,0.0985480625050214,0.0412653117759243
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,1.0,0.0,1.5,80,1.0,0.14728398367412396,0.38377595504945844,0.24122206473731064,0.20350519293789712,0.02199757435064004,0.6070883903703661,0.16824794407849047,0.09903957072666184,0.055275681138768976
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,2.0,1.0,6.0,80,1.0,0.15086663908418538,0.388415549488155,0.25823318492005687,0.22155707905570862,0.00020285912817209317,0.8692417920319188,0.2534449882166786,0.09922000210017401,0.04259343287910465
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,4.0,3.0,10.0,80,1.0,0.15168572655872747,0.38946851805855565,0.2623216944918757,0.23365099105765394,6.996706626437398e-05,0.9614216529933306,0.2985697456264691,0.09922138766035232,0.06980447071637738
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,4.0,3.0,10.0,80,1.0,0.15170449366721792,0.3894926105425081,0.2623216944918757,0.23398664290250293,7.065520727988692e-05,0.9629455207322226,0.2988299392727098,0.09924015476884276,0.06980985895911411
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,4.0,3.0,10.0,80,1.0,0.15173247226212114,0.3895285256077161,0.2623399467667499,0.234529871498392,7.180210350596494e-05,0.9653435201153889,0.2992437971794574,0.09926448290877116,0.06981879770054904
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,4.0,3.0,6.0,80,1.0,0.15167559005609466,0.3894555045908257,0.26136345006098066,0.24112773404175744,0.0003111697472777693,0.974575246853902,0.3075841024283758,0.09940290004389851,0.1142236696360317
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,1.0,0.0,3.0,80,1.0,0.15032858957308937,0.3877223098727869,0.2545097208457218,0.2225376898179838,0.004706422400877403,0.6030442621626624,0.1672383813961923,0.099426645403945,0.04602731146165089
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,2.0,0.0,1.5,80,1.0,0.14466935266435133,0.3803542462814781,0.22617306410354004,0.18864140252830996,0.004399629434270672,0.8137082126226864,0.24416867121299501,0.09943473984364332,0.05789230149943873
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,4.0,3.0,6.0,80,1.0,0.15167699805369791,0.3894573122354977,0.2607611249901323,0.23905179262074935,0.00015473180032083908,0.9741798815941423,0.3068454581193779,0.09952477305567145,0.11377413658123789
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,4.0,3.0,6.0,80,1.0,0.1516774377121563,0.3894578766852152,0.2607611249901323,0.23984586230809318,0.00021339630541053386,0.9743337056644652,0.307131080698288,0.09952521271412984,0.11394347479827122
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,1.0,1.0,3.0,80,1.0,0.14964707209190542,0.38684243832845616,0.2505033465108369,0.2082767020990597,0.0023567382982958613,0.704866904696069,0.1954615853782662,0.09954640278973803,0.04369759094934415
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,8.0,0.0,6.0,80,1.0,0.15236697740341326,0.3903421286556362,0.26382750716899644,0.2528298358054481,0.00032884394913290676,0.9862090863652176,0.29581173292622487,0.09960147596961397,0.19176762650543633
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,1.0,3.0,1.5,80,1.0,0.14275874365507604,0.37783428067748964,0.21541334806520435,0.18006595699551084,0.00449141584283152,0.888587670409139,0.25797058666213174,0.09967607404203517,0.1000396650791499
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,8.0,0.0,6.0,80,1.0,0.1523655649062731,0.39034031934489305,0.26339857870945294,0.2531694387231596,0.000426490278478719,0.9866789045400048,0.29587510377690135,0.0996858491643825,0.1918737107423526
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,8.0,0.0,6.0,80,1.0,0.1523679472873854,0.3903433710047929,0.26339857870945294,0.252625885461131,0.00027025615152541924,0.985927195460345,0.29577384943944585,0.0996882315454948,0.19170397596328656
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,1.0,3.0,3.0,80,1.0,0.1474500751467334,0.38399228526981294,0.23852985419336747,0.19780973901687254,0.0009954612864652365,0.8792735632717417,0.2561667134041642,0.09974410430805988,0.061328380698322055
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,2.0,1.0,1.5,80,1.0,0.14620552579365634,0.38236831170176266,0.23229670232383118,0.19591818617825144,0.02199763816035413,0.8953122908865708,0.27150095477936237,0.0997461853288901,0.08178015347953552
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,2.0,1.0,6.0,80,1.0,0.15103921403942538,0.38863763847500077,0.2556869925751072,0.21907363589375428,0.00010506830065410886,0.8628445273000875,0.2500760280086234,0.09990181552440394,0.0422750965933388
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,2.0,3.0,3.0,80,1.0,0.1503168889842795,0.3877072207017552,0.2512516897806787,0.2222579566086251,0.004810760210165231,0.9615752002969257,0.2963904070858947,0.10006655102814377,0.1213286238266236
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,2.0,0.0,3.0,80,1.0,0.1497877181237565,0.3870241828668546,0.24835870421311942,0.2036180445297525,0.0023498676398576363,0.8082679328212334,0.23939141392033522,0.10011597728113261,0.03839879227005713
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,2.0,1.0,6.0,80,1.0,0.15116618642449425,0.3888009599068581,0.255002532267325,0.21752815334168624,4.6393785678457014e-05,0.8588721855171119,0.2480101626318218,0.10016567997102925,0.04208375348776261
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,1.0,0.0,3.0,80,1.0,0.15006692593659043,0.38738472599805795,0.24849559627467582,0.21444168469855526,0.000994947297900065,0.574413024921507,0.15524783120799415,0.10036780668165526,0.05335387668808854
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,1.0,0.0,1.5,80,1.0,0.14464381357810663,0.38032067203625236,0.22115368851313746,0.19370906203000804,0.00441077990851941,0.5806790752165658,0.15961367170894783,0.10041307587547912,0.06344766438578667
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,2.0,0.0,1.5,80,1.0,0.14794354466554321,0.3846342999077737,0.23748034838810148,0.19081507147133822,0.02199751384265762,0.822425401252282,0.24488136828628865,0.10044747498792292,0.05277548846373822
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,2.0,3.0,3.0,80,1.0,0.15026948343570518,0.38764608012426127,0.24848647013723874,0.2168314357128963,0.0024606066774806932,0.958653262786497,0.294647668363944,0.10057218940825743,0.11667975397546976
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,4.0,1.0,10.0,80,1.0,0.15320663194778983,0.3914161876414794,0.2629787763873465,0.22756485948866845,9.20862812933322e-06,0.9362570132839512,0.2836197956802204,0.10061087667032052,0.04983708889309878
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,2.0,3.0,6.0,80,1.0,0.1522705957663743,0.39021865122822397,0.25823318492005687,0.22431798624351737,0.00025343557902114965,0.9461240236152402,0.2915977463502745,0.10062395878236294,0.0612196129908093
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,4.0,1.0,10.0,80,1.0,0.15324475546081343,0.39146488407111746,0.2629787763873465,0.22790298920720792,9.896857007110839e-06,0.9367070120687272,0.284033619264308,0.10064900018334412,0.04984179330161988
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,2.0,3.0,6.0,80,1.0,0.1521645620568146,0.390082763086008,0.2574574632379037,0.22156608149225154,0.00015562538802625227,0.943268729470319,0.28899444682995146,0.10067306940923387,0.06082531499869323
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,4.0,1.0,10.0,80,1.0,0.1533082062220917,0.39154591840816283,0.26254984792780306,0.22845891631340687,1.1043904907335424e-05,0.9374425681327914,0.2847137722556409,0.10079823663653109,0.04984962527478385
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,1.0,1.0,0.5,80,1.0,0.14199478490072306,0.3768219538465389,0.20487265932535892,0.1676106687966009,0.030279083719595028,0.7148232247516375,0.19821198263100992,0.10102025303565128,0.07177774305507609
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,2.0,0.0,3.0,80,1.0,0.1509986327032354,0.38858542523264483,0.24919830885733218,0.19999120194192532,0.0009399939371835149,0.8032674681086149,0.23757430465086424,0.10115897093176897,0.035998937588833074
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,2.0,3.0,3.0,80,1.0,0.15025907575103384,0.3876326556819405,0.24515542997269885,0.2133789405234345,0.0010504951470073046,0.9566967201321809,0.2934657574306778,0.10122798975649407,0.11385195328053477
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,2.0,3.0,6.0,80,1.0,0.15209391563970362,0.38999219946007074,0.25405341397386705,0.21982587695739367,9.693883327148698e-05,0.941359885214817,0.2872963422398835,0.10128323284493021,0.060586916658966775
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,1.0,3.0,3.0,80,1.0,0.15155423400960888,0.3892996712169288,0.2506676169847046,0.20530676921314422,0.004706732778757081,0.9015068568278618,0.27143688032366226,0.10142071061266797,0.052514253217943965
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,8.0,3.0,10.0,80,1.0,0.15488512776015334,0.3935544787702883,0.2653059414338059,0.2433667108189538,1.979352133085616e-05,0.9914498920915571,0.31614141371355364,0.10182393947339216,0.09697586093211108
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,2.0,0.0,0.5,80,1.0,0.14170036283196272,0.37643108643145123,0.19889503930406133,0.1711939020940088,0.012111785771250806,0.8207853092045232,0.24669595252003565,0.10192135497115046,0.08581741625643174
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,8.0,3.0,10.0,80,1.0,0.15490099345657862,0.39357463517937563,0.26458497657627533,0.24319077375992312,1.864653164458052e-05,0.9912678411494631,0.3161039015394984,0.10198399814132356,0.09696996651867067
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,8.0,3.0,10.0,80,1.0,0.15491055985933366,0.3935867882174574,0.26458497657627533,0.24308352560389734,1.7958337419909057e-05,0.9911551613427227,0.316080813719948,0.1019935645440786,0.0969664183586493
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,1.0,3.0,1.5,80,1.0,0.14683114066596206,0.38318551729672934,0.22411968318019354,0.1835144534193593,0.011010603483331329,0.8965978117489395,0.26615316872909056,0.10200720402992336,0.08325981228575405
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,2.0,1.0,3.0,80,1.0,0.15235178156255957,0.39032266339857796,0.2517079966525335,0.20528684171377887,0.004699657725727194,0.8849579149203218,0.26917759598729596,0.10201018223205287,0.04324714658574274
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,4.0,1.0,3.0,80,1.0,0.15242738848783213,0.39041950321139457,0.2515711045909771,0.23684658632412364,0.004917790298629917,0.9722780092328953,0.28923022249536634,0.1021131675696367,0.19439209314818864
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,4.0,1.0,3.0,80,1.0,0.15234715992317777,0.3903167430730813,0.25095965338269166,0.23432082882831026,0.002569292941168672,0.9714624816621275,0.2890980597078218,0.10215522924663943,0.19168941558208594
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,4.0,1.0,3.0,80,1.0,0.1523055667559793,0.3902634581356283,0.25034820217440623,0.2327844818936531,0.00116018806216117,0.9709632157775415,0.2890159441598332,0.10223592632109807,0.19006145818498812
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,2.0,1.0,0.5,80,1.0,0.14419784842381625,0.37973391792650846,0.20898854730948904,0.1755834428561667,0.06055815964915527,0.9023048522016681,0.2637089633734411,0.10240013896191844,0.13860285419584473
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,1.0,0.0,0.5,80,1.0,0.14378963309863027,0.3791960351831626,0.206697886812778,0.17268290038946257,0.030279080120173774,0.5928046392435249,0.16239233313406967,0.10245005573607466,0.06958327449184946
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,8.0,0.0,6.0,80,1.0,0.15502327629205762,0.39372995351135986,0.2625772263401144,0.24779596383535854,0.00022465840139963866,0.9849073247441866,0.3093215065457427,0.10250783102403474,0.14712842012161592
