GASS,AGCnr,SDSS,PLATEID,MJD,FIBERID,RA,DEC,zSDSS,Dlum,lgMstar,expAB_r,model_r,merr_r,ext_r,petrR50_r,petrR90_r,petrR50_z,lgmust,CINDX,INCL,NUVr,lgSFR_tot_median,SFR_best,SFRerr_best,SFRcase_best,HIsrc,HI_FLAG,xGASSDR,zHI,W50cor,lgMHI,lgGF,HIconf_flag,weight,group_id_B,NYU_id,env_code_B,Ngal_B,yang_shred_code,logMh_Mst_B,lvir_ratB,galaxy_id,Vflat,M_star,M_HI,M_bar,logM_bar,logVflat,f_atm_total,B_T,j_bar_total,SFR,lg_M_bar_total,V_rot_HI_am,lg_M_star_total,lg_M_HI,incl,b_a,btfr_offset_dex,Mbar_msun,logMbar,f_atm,logVw50,btfr_residual_dex,btfr_abs_residual
10218,716252,J151140.36+034034.2,590,52057,169,227.91817,3.67617,0.04637,205.6,10.762,0.862982,14.6708,0.0026,0.1226,5.0,13.0,4.37,8.76,2.6,31.0,2.81,0.5346387,3.5637002,0.30488896,1,3,1,1,0.046345,218.0,10.227,-0.535,0.0,0.49,24625,305988,2,2,0,12.5848,-0.8078211,10218,211.63483887872889,57809604740.57187,16865530253.887424,80240759978.24214,10.904395033332326,2.3255871618856325,0.3393516396195069,0.129184729365123,2365.2555730684526,3.5637001991271973,10.826684052474349,213.34847974192303,10.598625553499192,10.22700023651123,30.723878658042903,0.865690902783376,-0.0259841919973653,80240759978.24214,10.904395033332326,0.3393516396195069,2.3384564936046046,-0.0259841919973653,0.0259841919973653
42015,716267,J151201.77+061309.3,1817,53851,139,228.00739,6.21926,0.04619,204.8,10.183,0.814279,15.6358,0.0037,0.101,6.46,12.8,5.02,8.07,1.98,36.3,2.31,0.04915273,1.4887524,0.23598504,1,3,1,1,0.046172,163.0,9.836,-0.347,0.0,0.564,297978,1366874,1,1,0,11.8467,-3.8871017,42015,137.66585427254586,15240527537.972906,6854882264.52662,24357520949.793312,10.38663308475673,2.1388262340845,0.3362957813786872,0.2475492415666947,1390.0306286769264,1.488752365112305,10.439612815344312,149.16119463984325,10.218063290617774,9.836000442504885,33.1196177268256,0.844630659690644,-0.0683568909996723,24357520949.793312,10.38663308475673,0.3362957813786872,2.2121876044039577,-0.0683568909996723,0.0683568909996723
7813,250298,J151243.59+012752.2,540,51996,70,228.18166,1.46451,0.02929,128.3,10.792,0.581376,14.169978,0.002083,0.128636,4.741998,15.077955,4.149034,9.22,3.18,56.1,5.55,-1.3299106,0.15609653,0.0,9,3,1,3,0.029083,232.0,9.261,-1.531,0.0,0.49,3127,561139,2,7,0,12.3089,-0.5921905,7813,139.7569675570184,61944107507.67812,1823895702.319635,64369888791.76323,10.808682758823466,2.1453734687669375,0.0389127015164411,0.4741776302198439,761.5556632554809,0.1560965329408645,10.801242069981942,174.5887333672239,10.782616662603555,9.26099967956543,41.63773662900061,0.759082354006836,-0.1795066115903396,64369888791.76323,10.808682758823466,0.0389127015164411,2.3654879848909,-0.1795066115903396,0.1795066115903396
42025,250381,J151507.55+070116.5,1817,53851,160,228.78146,7.02125,0.03671,161.6,10.875,0.456929,14.8523,0.0026,0.131,4.52,13.63,4.03,9.14,3.02,65.2,4.98,-0.6393082,0.6366048,0.20488493,1,3,1,1,0.036712,387.0,9.45,-1.425,0.0,0.426,23,1351494,0,125,0,14.4598,-0.3033371,42025,213.15796500340832,74989420933.24559,2818382931.264449,78737870231.8273,10.896183663450472,2.3287015654250895,0.0500789764478411,0.3453636189626914,1299.7204107588277,0.6366047859191895,10.880678113111143,199.77073602219085,10.849820470065367,9.449999809265137,75.60626246251721,0.315154333473326,-0.0205798844653211,78737870231.8273,10.896183663450472,0.0500789764478411,2.5877109650189114,-0.0205798844653211,0.0205798844653211
42141,250398,J151619.14+070944.4,1817,53851,553,229.07976,7.16234,0.03603,158.6,10.968,0.584717,14.0526,0.0025,0.1015,10.4,19.16,8.57,8.59,1.84,55.9,3.71,-0.7820511,1.2231945,0.17668742,2,3,1,1,0.036055,338.0,9.723,-1.245,0.0,0.398,23,1338006,0,125,0,14.4598,-0.7423009,42141,204.09140848057365,92896638677.99362,5284452517.751813,99924960526.60352,10.999673985372656,2.309824722854174,0.109130776196827,0.1628375813682141,1894.6950340716328,1.2231944799423218,10.815386086826416,216.20775556532584,10.753802511583674,9.722999572753906,51.41241028204353,0.643003858624885,-0.0683170639560759,99924960526.60353,10.999673985372656,0.109130776196827,2.5289167002776547,-0.0683170639560759,0.0683170639560759
41970,716334,J151630.15+061408.6,1817,53851,17,229.12564,6.23574,0.0458,203.0,10.646,0.242682,16.3796,0.0067,0.1124,3.96,9.76,3.38,8.88,2.46,81.9,3.49,0.10847744,3.7406251,0.3037195,1,3,1,1,0.045798,409.0,9.486,-1.16,0.0,0.712,298001,1366945,1,1,0,0.0,-99.0,41970,206.56072044951887,44258837236.26273,3061963433.690682,48331248603.07134,10.684228014969616,2.315047739672078,0.0860651656987048,0.4707070085462698,960.7822124227744,3.740625143051148,10.681506418580964,204.5,10.600102390414184,9.486000061035156,90.0,0.153065966065244,0.0248743427242428,48331248603.07134,10.684228014969616,0.0860651656987048,2.611723308007342,0.0248743427242428,0.0248743427242428
42167,252775,J151853.66+073433.3,1817,53851,610,229.7236,7.57592,0.03695,162.7,10.385,0.672232,15.5233,0.003,0.1181,3.01,9.91,2.94,8.92,3.29,49.1,5.44,-1.3006369,0.035514165,0.06311359,2,3,1,1,0.036929,191.0,8.643,-1.742,0.0,0.887,23,1356556,0,125,0,14.4598,-0.07334015,42167,126.34724043162288,24266100950.824142,439541615.4378252,24850691299.35645,10.395338474490677,2.101565760870841,0.0175661075042522,0.2970433976995366,623.3503431725861,0.0355141647160053,10.528657859776684,120.50290852193022,10.520346922863745,8.642999649047852,52.42088457009519,0.630117253989752,-0.1080450354783715,24850691299.35645,10.395338474490677,0.0175661075042522,2.2810333672477277,-0.1080450354783715,0.1080450354783715
39595,714981,J152716.72+100240.2,1722,53852,206,231.81969,10.04452,0.04353,192.6,10.871,0.534008,14.7252,0.0024,0.1122,4.25,13.37,3.66,9.08,3.15,59.6,3.45,0.6047674,3.1887872,0.3431456,1,3,1,1,0.043447,355.0,10.023,-0.848,0.0,0.426,39389,1423074,2,2,0,12.3821,-1.1352776,39595,205.79383995518765,74301913789.67021,10543868963.91258,88325259511.67395,10.946084922125252,2.313432370846679,,,,,,,,,,,-0.0497650386361763,88325259511.67395,10.946084922125252,,2.550228353055094,-0.0497650386361763,0.0497650386361763
39567,714988,J152747.42+093729.6,1721,53857,608,231.94762,9.62491,0.03119,136.8,10.569,0.527094,15.0344,0.0026,0.0997,3.07,9.55,2.85,9.27,3.11,60.1,3.99,0.43023974,1.1151612,0.19055904,1,3,1,1,0.031252,332.0,8.965,-1.604,0.0,0.634,283314,1309475,1,1,0,11.9444,-3.950069,39567,191.48762549152352,37068072178.25768,922571427.1547627,38295092176.37351,10.58314311920899,2.2821407137908465,0.0438785908677953,0.4956672972853766,742.4608560414127,1.1151611804962158,10.453081251741104,199.2756877865477,10.415826153110013,8.96500015258789,56.40989728841754,0.577788591469773,0.0201568527819571,38295092176.37351,10.58314311920899,0.0438785908677953,2.5211380837040362,0.0201568527819571,0.0201568527819571
26980,252839,J154010.48+060427.8,1821,53167,291,235.04369,6.07439,0.0484,214.9,10.089,0.257462,16.9549,0.0065,0.1882,3.69,9.89,3.46,8.26,2.68,80.5,3.21,-0.17836781,0.49912363,0.18374759,2,3,1,1,0.0483,286.0,9.75,-0.339,0.0,0.655,15003,1351777,0,3,0,12.4006,-0.34519422,26980,144.98842908901764,12274392311.584084,5623413251.903491,19753531936.615726,10.295644758871012,2.1613333444190843,0.3242299186411055,0.6219908092265577,1219.9861429514497,0.4991236329078674,10.369480676479313,143.0,10.181895400146695,9.75,90.0,0.1365877363926129,-0.0204758742740303,19753531936.615726,10.295644758871013,0.3242299186411055,2.456366033129043,-0.0204758742740303,0.0204758742740303
42287,251641,J154245.88+245909.9,1849,53846,203,235.69118,24.98609,0.03358,147.5,11.187,0.658865,13.5685,0.0018,0.1224,5.86,18.15,5.29,9.29,3.1,50.2,4.8,-0.4334355,1.3540226,0.23906317,1,3,1,2,0.033703,558.0,9.621,-1.566,0.0,0.169,2770,1450275,2,8,0,13.1657,-0.62084883,42287,363.1471864644736,153815464030.30325,4178303666.466222,159372607906.70334,11.202413679310796,2.560082683750926,0.0317945278490568,0.3929433774616781,1994.530816363973,1.3540226221084597,11.24898167933048,346.14099638490006,11.230977501771765,9.621000289916992,53.7098378840573,0.6134355187506569,0.1254028964261988,159372607906.70334,11.202413679310796,0.0317945278490568,2.7466341989375787,0.1254028964261988,0.1254028964261988
28317,254927,J154408.13+274024.3,1653,53534,167,236.03387,27.67343,0.03163,138.7,10.074,0.456543,15.855421,0.003218,0.094682,2.034464,5.712386,1.98982,9.08,2.81,65.2,5.68,-2.323,0.023666434,0.0,9,3,1,3,0.031915,205.0,9.079,-0.995,0.0,0.655,151,1440843,0,49,0,14.0275,0.047676418,28317,112.91313391653412,11857687481.671597,1199499303.1493804,13453021554.860271,10.12881983803554,2.0527444614619323,,,,,,,,,,,-0.082542306314878,13453021554.860273,10.12881983803554,,2.311753861055754,-0.082542306314878,0.082542306314878
47221,251726,J154902.67+175625.5,2170,53875,358,237.26115,17.94044,0.03178,139.4,10.536,0.610299,14.7395,0.0025,0.1112,5.06,11.1,4.76,8.78,2.19,54.0,3.15,0.07854732,0.82486933,0.1966218,1,3,1,1,0.031792,265.0,9.255,-1.281,0.0,0.634,388658,1994474,1,1,0,0.0,-99.0,47221,163.77900701872213,34355794789.98743,1798870915.128791,36748293107.10872,10.565237171681996,2.214258233686829,0.091873377909804,0.2169312321820587,709.8802652939231,0.8248693346977234,10.42214420582502,171.4010532898994,10.36271027058917,9.255000114440918,50.62773698640275,0.652925469233213,-0.0427321973191405,36748293107.10872,10.565237171681996,0.091873377909804,2.423245873936808,-0.0427321973191405,0.0427321973191405
42402,255102,J155125.21+254539.0,1850,53786,545,237.85509,25.76084,0.04597,203.8,11.026,0.360474,14.666,0.0025,0.1937,6.14,16.67,5.37,8.86,2.71,72.2,4.37,-0.81952035,1.2973936,0.33994606,1,3,1,1,0.046055,495.0,10.476,-0.55,0.0,0.178,317820,1437537,1,1,0,12.6879,-4.0059714,42402,259.94366090012034,106169555719.87242,29922646366.08195,145966675386.7614,11.164253716417353,2.4148792310034275,0.2616370634476546,0.1186131503829291,3897.879276393981,1.297393560409546,11.188634355327943,253.64382954194195,11.052792200888693,10.47599983215332,77.36353465408887,0.293161236161583,-0.009158890844779,145966675386.7614,11.164253716417353,0.2616370634476546,2.694605198933569,-0.009158890844779,0.009158890844779
31156,254039,J155752.01+041544.3,1837,53494,308,239.46674,4.26231,0.02575,112.5,10.677,0.522625,14.2959,0.0021,0.2104,5.56,16.52,4.74,9.1,2.97,60.5,5.99,-1.432716,0.0345869,0.10343605,2,3,1,1,0.025791,200.0,9.382,-1.295,0.0,0.712,297345,1364285,1,1,0,12.1571,-4.625455,31156,114.89555415847506,47533522594.28049,2409905428.686593,50738696814.433655,10.705339308499262,2.06030322414697,,,,,,,,,,,-0.2357574773600039,50738696814.433655,10.705339308499262,,2.3010299956639813,-0.2357574773600039,0.2357574773600039
47405,720470,J155928.62+201303.1,2173,53874,97,239.8693,20.21755,0.04914,218.3,10.378,0.793073,15.3239,0.0027,0.1394,4.06,10.13,3.93,8.42,2.5,38.4,2.14,0.68755436,7.591569,0.36459762,1,3,1,1,0.049134,196.0,9.889,-0.489,0.0,0.887,380490,1966265,1,1,0,11.9639,-3.9859061,47405,157.7724385589695,23878112829.131783,7744617978.025176,34178454739.905266,10.533752423712317,2.1980311381180204,0.2138810670901543,0.1316483329267508,1150.5283494831642,7.591568946838379,10.689161395786844,177.09621740389858,10.48799251619308,9.888999938964844,33.598621050787834,0.84025518771578,-0.0501791440067389,34178454739.905266,10.533752423712317,0.2138810670901543,2.292256071356476,-0.0501791440067389,0.0501791440067389
10850,320979,J220538.79+122521.3,735,52519,279,331.41165,12.4226,0.0355,156.2,10.283,0.325351,16.0043,0.0039,0.2479,3.41,8.16,3.3,8.75,2.39,74.8,4.1,-0.52929807,0.35045266,0.2264706,1,3,1,2,0.035461,281.0,9.463,-0.82,0.0,0.681,104353,349276,1,1,0,0.0,-99.0,10850,145.5933663360106,19186687406.70287,2904022654.464445,23049037537.140583,10.362652795190488,2.1631415876878908,0.1557966079209378,0.0,696.8674891496098,0.3504526615142822,10.400776055253187,144.99770413234725,10.31080470799984,9.463000297546388,75.6919131236742,0.314058991041172,-0.0373541561662045,23049037537.140583,10.362652795190488,0.1557966079209378,2.44870631990508,-0.0373541561662045,0.0373541561662045
10841,320995,J221111.69+114802.6,735,52519,44,332.7987,11.80073,0.02703,118.2,10.363,0.676019,14.8794,0.0025,0.2228,3.4,9.37,3.15,9.1,2.76,48.8,3.82,-0.84741366,0.44514078,0.19541241,1,3,1,2,0.027039,292.0,9.292,-1.071,0.0,0.887,103505,346000,1,1,0,11.9427,-3.6637542,10841,194.04187539860916,23067471887.20067,1958844673.5059888,25672735302.963634,10.409472143065573,2.287895463394406,0.1239260448612787,0.2019602353617348,530.6084679866291,0.4451407790184021,10.329171012820089,183.42026679717512,10.255230686984262,9.291999816894531,52.748503588748186,0.6258991455411099,0.0743432121399556,25672735302.963634,10.409472143065573,0.1239260448612787,2.4653828514484184,0.0743432121399556,0.0743432121399556
10885,320997,J221212.48+121218.6,736,52221,286,333.05203,12.20519,0.02753,120.4,10.042,0.787078,15.0137,0.0027,0.1822,4.25,8.98,4.06,8.54,2.11,39.0,2.58,0.19053626,1.6019545,0.18994471,1,3,1,2,0.027579,196.0,9.098,-0.944,0.0,0.655,156478,714886,1,1,0,11.7528,-4.2504992,10885,155.72354144844346,11015393095.414145,1253141174.9414182,12682070858.086231,10.103190175375929,2.192354271837981,0.1248603323628095,0.0,630.4116629286767,1.601954460144043,10.131908876720155,156.27355740293024,10.024542103659243,9.097999572753906,38.83688950170219,0.7889671734866759,0.0642148458198943,12682070858.086231,10.103190175375929,0.1248603323628095,2.292256071356476,0.0642148458198943,0.0642148458198943
10990,321079,J223137.59+130343.2,738,52521,230,337.90665,13.062,0.03675,161.8,10.356,0.123261,16.241,0.0086,0.1795,4.93,11.47,4.68,8.49,2.33,90.0,2.44,-0.24004062,0.5614676,0.0,9,3,1,2,0.036785,376.0,9.823,-0.533,0.0,0.887,156905,716378,1,1,0,0.0,-99.0,10990,188.0,22698648518.83821,6652731562.01742,31546781496.32138,10.49895505772633,2.27415784926368,0.2343858917899146,0.0,1399.6204996222675,0.5614675879478455,10.583402250804554,188.0,10.457020196902484,9.822999954223633,90.0,0.113146967488547,0.0356515055133095,31546781496.32138,10.49895505772633,0.2343858917899146,2.575187844927661,0.0356515055133095,0.0356515055133095
10985,321084,J223407.83+123415.9,738,52521,100,338.53265,12.5711,0.04949,219.9,10.785,0.567701,15.8543,0.0054,0.1457,4.39,10.91,3.13,9.02,2.49,57.2,4.91,-0.34799096,1.2734665,0.0,9,3,1,2,0.049508,383.0,10.006,-0.779,0.0,0.49,103538,346071,1,1,0,11.8926,-3.559657,10985,227.82251781548828,60953689724.01694,10139113857.3668,74438711154.31479,10.871798845068415,2.3575966472220213,0.1959583550366392,0.6044440300727768,1760.9734255421072,1.2734664678573608,10.844169534735729,200.2619723215428,10.737611659139446,10.005999565124512,72.98877305095566,0.349524226821239,0.0151153894767697,74438711154.31479,10.871798845068417,0.1959583550366392,2.583198773968623,0.0151153894767697,0.0151153894767697
122001,320271,J223649.85+142312.9,739,52520,335,339.20773,14.38694,0.017488653,75.9,10.174344,0.518582,14.4328,0.0022,0.1814,3.71,12.99,3.46,9.2,3.5,60.8,4.89,-1.2980263,0.17514321,0.0,9,3,1,4,0.017512,410.0,9.073,-1.101,0.0,0.564,105153,352633,1,1,0,0.0,-99.0,122001,234.8434131041424,14939773044.334248,1183041555.7251658,16513218313.44872,10.217831722539731,2.370778383584027,0.0973242864296404,0.3150830322727738,812.5988367286888,0.1751432120800018,10.215112491280887,228.8701263309172,10.164624252306009,9.072999954223633,63.599063293935686,0.4793797307855519,0.2106688794493907,16513218313.448719,10.217831722539733,0.0973242864296404,2.6127838567197355,0.2106688794493907,0.2106688794493907
11013,321092,J223650.63+143055.6,739,52520,339,339.211,14.51546,0.03583,157.7,10.199,0.742272,15.6043,0.0034,0.2017,4.78,9.58,4.43,8.4,2.0,43.2,2.8,-0.15465845,0.9602243,0.0,9,3,1,2,0.035815,280.0,9.383,-0.816,0.0,0.564,5161,720218,0,5,0,12.898,-0.36435014,11013,204.51477887715183,15812480392.703829,2415460834.444936,19025043302.51559,10.279325653932606,2.31072469695404,,,,,,,,,,,0.133466385611535,19025043302.51559,10.279325653932606,,2.4471580313422194,0.133466385611535,0.133466385611535
122002,0,J224110.65+132023.6,739,52520,152,340.2944,13.3399,0.017337028,75.2,9.465688,0.355189,14.9603,0.003,0.155,6.43,14.84,5.38,8.11,2.31,72.6,2.24,-0.2974681,0.48840082,0.11840281,1,3,1,4,0.017302,245.0,9.339,-0.127,0.0,2.356,156928,716455,1,1,0,0.0,-99.0,122002,128.37436895008622,2922052402.033283,2182729911.843004,5825083184.784478,9.765302131661134,2.1084783217491014,0.4984797578308114,0.0,795.3410888749937,0.4884008169174194,9.771686023550672,126.86269684618034,9.415272116971206,9.33899974822998,74.93043610453637,0.3238700484287669,0.0745657045926861,5825083184.784478,9.765302131661134,0.4984797578308114,2.3891660843645326,0.0745657045926861,0.0745657045926861
11055,321143,J225026.03+145510.3,740,52263,567,342.6085,14.91955,0.02746,120.1,10.451,0.815461,14.6308,0.0024,0.1716,5.11,14.0,4.69,8.83,2.74,36.2,3.91,-0.19871365,1.0491261,0.0,9,3,1,2,0.027429,31.0,8.746,-1.705,0.0,0.712,157830,720301,1,1,0,11.9204,-3.5477448,11055,26.244245271914277,28248799749.157104,557185748.9319304,28989856795.23657,10.462246070022395,1.4190340879078949,0.0275826669720006,0.1866981482165678,100.80266978562734,1.049126148223877,10.435697812248431,28.634263615758,10.404422258242231,8.746000289916992,32.77282931809975,0.8477644867694158,-0.8092352236887017,28989856795.236572,10.462246070022395,0.0275826669720006,1.4913616938342726,-0.8092352236887017,0.8092352236887017
11086,320855,J225524.42+131453.8,741,52261,131,343.85175,13.24828,0.03285,144.2,10.426,0.390336,15.342,0.0029,0.1364,2.77,7.96,2.68,9.14,2.87,70.0,4.42,-0.68609613,0.2525442,0.071808234,1,3,1,3,0.032889,336.0,9.303,-1.123,0.0,0.712,12335,722660,0,3,0,12.767,-0.5678669,11086,178.78186577595326,26668586645.21481,2009092812.608732,29340680085.98442,10.467470176111462,2.2523234652829265,0.0983762809542344,0.462209548337,618.4141660752764,0.2525441944599151,10.440443844515968,169.6082418381784,10.390241405220324,9.303000450134276,82.1035189263736,0.241079474237598,0.0225973076833887,29340680085.98442,10.467470176111462,0.0983762809542344,2.526339277389844,0.0225973076833887,0.0225973076833887
11071,320866,J225726.69+130005.9,741,52261,55,344.36124,13.00165,0.02568,112.1,10.556,0.571026,14.4645,0.0026,0.185,7.08,16.92,6.24,8.74,2.39,56.9,4.54,0.0505995,0.71776164,0.17872274,1,3,1,2,0.025744,240.0,9.003,-1.553,0.0,0.634,1412,721620,0,12,0,13.1901,-0.45905563,11071,143.24617275367706,35974933515.57416,1006931668.8518044,37314152635.14706,10.571873583701068,2.1560830273293865,0.048957764103606,0.0938026274382366,721.6831233200097,0.7177616357803345,10.443512461155834,141.79764671362727,10.4127573696065,9.003000259399414,57.80894905143932,0.5589844607911401,-0.1027580993092946,37314152635.14706,10.571873583701068,0.048957764103606,2.380211241711606,-0.1027580993092946,0.1027580993092946
11126,332360,J230111.07+130932.5,742,52263,135,345.29617,13.15904,0.04836,214.7,10.751,0.571467,15.5204,0.0046,0.5583,4.08,9.74,4.0,8.8,2.39,56.9,3.94,-0.6327068,0.58527505,0.22149438,2,3,1,2,0.04833,319.0,9.596,-1.155,0.0,0.49,103619,346265,1,1,0,12.3773,-3.6013522,11126,190.3980379517624,56363765582.595375,3944573020.7527847,61610047700.19658,10.789651545036294,2.2796624686749616,0.09877305008858,0.1779643082109285,1007.4884527260152,0.5852750539779663,10.731695026156276,187.83302689994736,10.680213082019312,9.595999717712402,58.12025426642072,0.554772698425509,-0.0399103787769599,61610047700.19658,10.789651545036294,0.09877305008858,2.503790683057181,-0.0399103787769599,0.0399103787769599
11231,332380,J230307.96+135327.4,743,52262,318,345.78317,13.89095,0.03413,150.0,10.061,0.436257,15.6465,0.0039,0.3881,5.58,11.55,4.99,8.2,2.07,66.7,2.77,0.08383838,0.815482,0.23551945,1,3,1,2,0.034084,247.0,9.586,-0.475,0.0,0.655,158733,723799,1,1,0,0.0,-4.2936006,11231,134.46620565851669,11508003889.444357,3854783576.6577206,16634866046.399124,10.22101930802757,2.128613150210836,0.3087128668010703,0.0801075461404243,952.59112201404,0.8154820203781128,10.22677950203648,132.039406902842,10.028760743905153,9.586000442504885,69.28101102974053,0.4001964152645539,-0.0323852756068241,16634866046.399124,10.22101930802757,0.3087128668010703,2.392696953259666,-0.0323852756068241,0.0323852756068241
11223,331828,J230616.43+135856.3,743,52262,240,346.5685,13.98231,0.03554,156.3,10.637,0.56052,14.9785,0.0026,0.6333,4.44,10.21,4.1,8.91,2.3,57.7,3.46,0.5863112,4.6547236,0.30367222,1,3,1,1,0.035611,322.0,9.334,-1.303,0.0,0.712,26972,723831,2,2,0,12.212,-1.7145724,11223,190.4735239095343,43351087838.75293,2157744409.1526647,46220887902.92597,10.664838284017115,2.2798346166567667,0.046102956917131,0.0955109465589138,952.5133842939672,4.654723644256592,10.80060463346315,189.8796347589241,10.719250482644425,9.333999633789062,57.9845931756171,0.556609286742722,-0.0049315677355314,46220887902.92597,10.664838284017115,0.046102956917131,2.507855871695831,-0.0049315677355314,0.0049315677355314
