mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n_oob,bootstrap
0.008216321572138892,0.09064392738699538,0.956993404080342,0.890826483162236,0.9551379690955608,0.9657703599531884,-1.2814679673923641,1.3416525863317896,0.5172501022350922,0.3448864962210244,29,111
0.011052667033255205,0.10513166522630185,0.9351326694694313,0.8676797261759817,0.9249513428622516,0.9455416021815534,-1.2961836817242873,1.2232419875666105,0.5066367618496295,0.32254838238381833,31,112
0.008615241976154236,0.09281832780304888,0.9458950175214796,0.8750495039136107,0.9455063423865439,0.9531107679998287,-1.3666952323981783,1.1790050192290444,0.46108696807335514,0.289850694401208,37,113
0.014591667531899,0.12079597481662624,0.9703596726418925,0.9147759750893113,0.9519760179715765,0.9506642213692523,-1.2957297330388653,1.206724852566072,0.5829021914761633,0.3714273165250834,34,114
0.008485215545811194,0.09211522971697565,0.9589139735016867,0.9424949070638928,0.9561145168175045,0.9716427732261239,-0.3457654974650765,1.8244794323469025,0.5062275384510411,0.3822122372004132,38,115
0.013906985757365452,0.11792788371443563,0.9226793542942054,0.9461886242762355,0.9227351489616987,0.942084816003627,-0.4509955360846902,1.09987326814685,0.40371894640083683,0.34286344588293877,29,116
0.006847635472760474,0.08275044092184931,0.9547350408277442,0.9670073067570627,0.954612436928013,0.9779920304277928,-0.5519472374691858,1.144222103270174,0.4541989615880197,0.359765768435142,32,117
0.057627586606718316,0.24005746521763974,0.7338445788298019,0.7524663104648421,0.7376101379568615,0.7434100177820139,-0.5318795113053907,1.7188272808360259,0.48906990510005016,0.33544268569708074,28,118
0.01047455677177196,0.10234528211779945,0.9716011300363682,0.928165840579343,0.9680136963587668,0.9546838059344094,-0.3676683741765379,1.6773847063472829,0.46082689442282504,0.33541050882017354,30,119
0.008868048970814061,0.0941703189482443,0.9653729497251352,0.9285055319284817,0.9715097511036725,0.9766991389126896,-1.2630943857472106,1.7878397250584044,0.6083894531550023,0.3793675957196626,29,120
