model_label,placement,activation_name,disorder_name,alpha,beta,gamma,floor,median_abs_log10_error,mean_abs_log10_error,max_abs_log10_error,frac_within_010_dex,frac_within_015_dex,frac_within_020_dex,n_above_020_dex,n_above_030_dex,delta_median_abs_vs_frozen_m4c,delta_frac010_vs_frozen_m4c,target_gate,target_new_pred_km_s,target_new_log10_error,target_new_abs_log10_error,hard_analog_median_abs_log10_error,hard_analog_mean_abs_log10_error,objective
mixed_star_org__gas__low_v_for_mass_symptom,source,mixed_star_org,low_v_for_mass_symptom,1.0,4.0,0.5,0.1,0.11370230194207319,0.12106120411695885,0.3201237922373368,0.40229885057471265,0.6436781609195402,0.8160919540229885,16,1,0.07208840247271829,-0.5517241379310345,0.1307224935876576,66.9075775961826,0.01122771070325394,0.01122771070325394,0.17339753507716388,0.16361279950959068,0.9513285365174339
mixed_star_org__gas__hi_extent,source,mixed_star_org,hi_extent,1.0,4.0,0.5,0.1,0.11265106086454776,0.12066278182166733,0.32189669519301733,0.4482758620689655,0.6551724137931034,0.8160919540229885,16,1,0.07103716139519287,-0.5057471264367815,0.1332214729203155,67.22507312045668,0.013283687544134223,0.013283687544134223,0.17173630801257422,0.1630282732049173,0.9514825741559166
mixed_star_org__gas__hi_plus_low_sigma,q_eff,mixed_star_org,hi_plus_low_sigma,1.0,0.25,1.0,0.2,0.10902489900464164,0.12100566067608098,0.3275111908202263,0.45977011494252873,0.6551724137931034,0.8160919540229885,16,4,0.06741099953528674,-0.49425287356321834,0.31382652849047427,62.33508440842176,-0.019515043836473123,0.019515043836473123,0.20921347915573946,0.19636017926961505,0.9515335400049009
star_frac__gas__hi_plus_low_sigma,source,star_frac,hi_plus_low_sigma,1.0,2.0,0.25,0.0,0.09832077983860317,0.119498700631343,0.40137573347098326,0.5057471264367817,0.6666666666666666,0.8160919540229885,16,4,0.05670688036924827,-0.4482758620689654,0.09164574171397914,61.22316795437458,-0.027331797593969524,0.027331797593969524,0.23156308027532255,0.23030797665687103,0.9521242519826864
sigma_star__gas__hi_extent,source,sigma_star,hi_extent,1.0,2.0,1.0,0.05,0.10592962112325888,0.12657573726015092,0.3805097994416912,0.45977011494252873,0.632183908045977,0.8160919540229885,16,6,0.06431572165390398,-0.49425287356321834,0.10027889749507862,62.61669095786269,-0.017557482574185955,0.017557482574185955,0.1881128611246418,0.19452968292249012,0.9527593423545211
star_frac__gas__low_sigma_baryon,q_eff,star_frac,low_sigma_baryon,1.0,0.25,1.0,0.2,0.11309597595529508,0.12172101919773004,0.3339332477855522,0.4482758620689655,0.6436781609195402,0.8160919540229885,16,2,0.07148207648594018,-0.5057471264367815,0.32300465094172764,63.24003671832932,-0.013255482312305738,0.013255482312305738,0.20728836401460082,0.1915958701708131,0.9531170418900032
sigma_star__gas__low_sigma_baryon,source,sigma_star,low_sigma_baryon,1.0,4.0,0.5,0.1,0.11528824263595419,0.12423643138800322,0.33806510773981824,0.42528735632183906,0.6436781609195402,0.8160919540229885,16,2,0.0736743431665993,-0.5287356321839081,0.12723375721599442,66.45662985054061,0.00829071782189489,0.00829071782189489,0.1768310496605885,0.16305754847830012,0.9532401123208836
mixed_star_org__gas__hi_plus_low_sigma,source,mixed_star_org,hi_plus_low_sigma,1.0,1.0,1.0,0.0,0.09972000920958145,0.11913142004103143,0.3754304028675083,0.5057471264367817,0.6551724137931034,0.8160919540229885,16,5,0.05810610974022655,-0.4482758620689654,0.08597462619943658,60.25322534755196,-0.03426729613393762,0.03426729613393762,0.23057675120818047,0.22508521809736598,0.9543966975633011
star_frac__gas__hi_plus_low_sigma,q_eff,star_frac,hi_plus_low_sigma,1.0,0.5,0.25,0.05,0.08773508793360543,0.1171095567951687,0.45227197920051976,0.5287356321839081,0.6896551724137931,0.8160919540229885,16,6,0.046121188464250534,-0.425287356321839,0.28163857828385946,59.051889333820455,-0.04301379853892531,0.04301379853892531,0.2571490319116062,0.2544655318579032,0.9544691851231202
sigma_star__gas__hi_extent,q_eff,sigma_star,hi_extent,1.0,0.5,2.0,0.3,0.11842592128782842,0.13017420963241458,0.3166916731658648,0.40229885057471265,0.6436781609195402,0.8160919540229885,16,2,0.07681202181847352,-0.5517241379310345,0.3595311409004175,66.71999145048326,0.010008386247159854,0.010008386247159854,0.1701292172829069,0.16424704358856018,0.9550992817279949
star_frac__gas__low_v_for_mass_symptom,q_eff,star_frac,low_v_for_mass_symptom,1.0,1.0,0.5,0.2,0.10759089166242017,0.12509553485947592,0.3190792258491815,0.47126436781609193,0.5977011494252874,0.8160919540229885,16,2,0.06597699219306527,-0.48275862068965514,0.29626532598025945,60.56589488600108,-0.03201945724734356,0.03201945724734356,0.21978044763831087,0.2104719349702064,0.9555085428710102
mixed_star_org__gas__low_v_for_mass_symptom,q_eff,mixed_star_org,low_v_for_mass_symptom,1.0,0.25,0.5,0.05,0.10156793677675705,0.12460356656005374,0.4612903589303943,0.4942528735632184,0.6781609195402298,0.8275862068965517,15,5,0.05995403730740215,-0.4597701149425287,0.20129806438173603,49.92378738655342,-0.11594007076653068,0.11594007076653068,0.27655859859284937,0.2838494078201197,0.9556670080530618
stellar_to_gas__gas__low_v_for_mass_symptom,source,stellar_to_gas,low_v_for_mass_symptom,1.0,2.0,0.25,0.05,0.09294368294211451,0.12159927202854559,0.36363464724586203,0.5057471264367817,0.6551724137931034,0.8160919540229885,16,6,0.05132978347275961,-0.4482758620689654,0.07186171569204598,57.61188975546219,-0.05373547476838665,0.05373547476838665,0.25076451049384435,0.23313197609702838,0.9561748850508941
stellar_to_gas__gas__hi_plus_low_sigma,source,stellar_to_gas,hi_plus_low_sigma,1.0,0.25,2.0,0.05,0.10179851852339106,0.12456346890060098,0.36363464724586203,0.4942528735632184,0.6436781609195402,0.8160919540229885,16,6,0.06018461905403616,-0.4597701149425287,0.07916243019589132,59.02248698084004,-0.04323009068150279,0.04323009068150279,0.25076451049384435,0.2260573463653684,0.9597770285887287
mixed_star_org__gas__hi_plus_low_sigma,q_eff,mixed_star_org,hi_plus_low_sigma,1.0,0.25,2.0,0.3,0.12247787381305085,0.12726387477404044,0.31971404087984523,0.3563218390804598,0.6206896551724138,0.8160919540229885,16,1,0.08086397434369595,-0.5977011494252873,0.3607527589905003,66.83324621605085,0.010744960401181267,0.010744960401181267,0.1726776409278058,0.16395013362660138,0.9598217581016261
stellar_to_gas__gas__low_v_for_mass_symptom,source,stellar_to_gas,low_v_for_mass_symptom,1.0,0.25,1.0,0.0,0.09348852058381875,0.263701067968265,3.0383771483298667,0.5172413793103449,0.7816091954022989,0.8850574712643678,10,7,0.05187462111446385,-0.4367816091954022,0.03561341413348657,48.33827276374316,-0.12995646771111688,0.12995646771111688,1.61081717560412,1.5845501813860623,0.9623044692723639
stellar_to_gas__gas__hi_extent,q_eff,stellar_to_gas,hi_extent,1.0,0.5,0.5,0.2,0.09205942335102359,0.11991060620442127,0.38786215049787615,0.5402298850574713,0.6781609195402298,0.8160919540229885,16,6,0.05044552388166869,-0.4137931034482758,0.25393146900774993,56.07199239557818,-0.06550160765496736,0.06550160765496736,0.27499201374585847,0.24580899520940505,0.9635964422282949
stellar_to_gas__gas__low_sigma_baryon,q_eff,stellar_to_gas,low_sigma_baryon,1.0,0.25,0.5,0.2,0.0926691711835281,0.11893244077821426,0.38786215049787615,0.5402298850574713,0.6666666666666666,0.8160919540229885,16,6,0.051055271714173206,-0.4137931034482758,0.2553029530829799,56.22321092645478,-0.06433195104853597,0.06433195104853597,0.27499201374585847,0.249141568828785,0.9636213617575837
mixed_star_org__gas__hi_plus_low_sigma,source,mixed_star_org,hi_plus_low_sigma,1.0,0.5,4.0,0.1,0.12254010327988862,0.12835118142088772,0.31658215385337835,0.3333333333333333,0.632183908045977,0.8160919540229885,16,1,0.08092620381053373,-0.6206896551724137,0.14082702686790977,68.16465299196668,0.019311632443448603,0.019311632443448603,0.16405254177052653,0.15738584775568626,0.9638541348869508
star_frac__gas__low_sigma_baryon,source,star_frac,low_sigma_baryon,1.0,0.25,2.0,0.0,0.11564714827025228,0.12552024750764917,0.35046670237579836,0.4482758620689655,0.6666666666666666,0.8160919540229885,16,5,0.07403324880089739,-0.5057471264367815,0.0919745120442468,61.27800230642594,-0.026942997094276836,0.026942997094276836,0.21450233203583174,0.20912372603967677,0.9641653170549707
mixed_star_org__gas__low_sigma_baryon,q_eff,mixed_star_org,low_sigma_baryon,1.0,0.25,0.5,0.1,0.09564138183542527,0.12231008268824231,0.415369745976576,0.5172413793103449,0.6781609195402298,0.8160919540229885,16,6,0.05402748236607037,-0.4367816091954022,0.26401825720452665,57.17480676642258,-0.057042890234825505,0.057042890234825505,0.20607394441779364,0.23459645090141168,0.9656998015504956
sigma_star__gas__hi_plus_low_sigma,q_eff,sigma_star,hi_plus_low_sigma,1.0,0.25,2.0,0.3,0.12987932378851047,0.130853583224249,0.33330801438661173,0.367816091954023,0.6091954022988506,0.8160919540229885,16,2,0.08826542431915557,-0.5862068965517241,0.35278725448755616,66.09128088220376,0.0058965730651634055,0.0058965730651634055,0.16728892711462284,0.16328015797392992,0.9661584117597534
star_frac__gas__hi_plus_low_sigma,source,star_frac,hi_plus_low_sigma,1.0,1.0,4.0,0.1,0.122752444383156,0.1293396295208265,0.3143704227493211,0.3218390804597701,0.632183908045977,0.8160919540229885,16,1,0.0811385449138011,-0.632183908045977,0.1477763727580677,68.99044974956801,0.02454138039483043,0.02454138039483043,0.16034997815780033,0.15696695049200338,0.9664601768555033
mixed_star_org__gas__low_sigma_baryon,source,mixed_star_org,low_sigma_baryon,1.0,1.0,1.0,0.0,0.10373544770295708,0.12535057897132781,0.40457863438104574,0.47126436781609193,0.6551724137931034,0.8160919540229885,16,5,0.06212154823360218,-0.48275862068965514,0.07666876386270688,58.552081791330686,-0.0467052549159449,0.0467052549159449,0.21848311362989886,0.23332127620172327,0.967545938599034
sigma_star__gas__hi_plus_low_sigma,source,sigma_star,hi_plus_low_sigma,1.0,1.0,2.0,0.05,0.12287114476579018,0.13062452193877966,0.3805097994416912,0.42528735632183906,0.6436781609195402,0.8160919540229885,16,6,0.08125724529643528,-0.5287356321839081,0.10100810793146349,62.73021622937408,-0.01677081119056649,0.01677081119056649,0.17668396350775614,0.19062145930219862,0.9693075303052425
sigma_star__gas__hi_plus_low_sigma,source,sigma_star,hi_plus_low_sigma,1.0,0.5,4.0,0.1,0.13100240733642654,0.1314642283151822,0.32846317299192307,0.3448275862068966,0.6206896551724138,0.8160919540229885,16,2,0.08938850786707164,-0.6091954022988505,0.1352643108499882,67.48131415124416,0.014935935847829198,0.014935935847829198,0.16247552872821602,0.15708559782530612,0.9713166925595335
sigma_star__gas__hi_extent,q_eff,sigma_star,hi_extent,1.0,0.5,0.25,0.1,0.08801672132690244,0.12662176694802754,0.555252300525696,0.5402298850574713,0.6896551724137931,0.8160919540229885,16,8,0.046402821857547544,-0.4137931034482758,0.26442405328390184,57.218728736839324,-0.05670939113909865,0.05670939113909865,0.2061464012031785,0.2550750337709674,0.9718966469490213
star_frac__gas__low_v_for_mass_symptom,source,star_frac,low_v_for_mass_symptom,1.0,2.0,2.0,0.05,0.1311159118275914,0.1362284917662923,0.2962304833932577,0.3333333333333333,0.5862068965517241,0.8160919540229885,16,0,0.08950201235823652,-0.6206896551724137,0.09489396492958396,61.75859023465626,-0.023550221945326508,0.023550221945326508,0.2103072289461867,0.19785487875529184,0.9725140711395804
mixed_star_org__gas__hi_extent,source,mixed_star_org,hi_extent,1.0,2.0,0.25,0.0,0.10722983267078216,0.1250910580740511,0.39820406553787335,0.4942528735632184,0.6436781609195402,0.8160919540229885,16,7,0.06561593320142727,-0.4597701149425287,0.07119740358383995,57.478280117410414,-0.05474383116696744,0.05474383116696744,0.25694934740277525,0.24907529324305247,0.9744221548080533
star_frac__gas__hi_extent,q_eff,star_frac,hi_extent,1.0,0.5,0.25,0.0,0.08943206674647501,0.12172886671996763,0.5825950992977553,0.5402298850574713,0.6666666666666666,0.8160919540229885,16,7,0.04781816727712011,-0.4137931034482758,0.26040838639041053,56.78259141676433,-0.060032386965830124,0.060032386965830124,0.29133554368602715,0.2904830515813549,0.9777077701591657
star_frac__gas__hi_extent,q_eff,star_frac,hi_extent,1.0,0.5,1.0,0.2,0.09688406538417371,0.11751382876688651,0.3266093606044901,0.5057471264367817,0.7126436781609196,0.8045977011494253,17,2,0.055270165914818814,-0.4482758620689654,0.3441409402720069,65.27635505740143,0.0005083002796279831,0.0005083002796279831,0.19948641389039984,0.18400164537683822,0.9797991515844368
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,0.5,2.0,0.3,0.1407666880895039,0.1430541939669676,0.2998165209700356,0.27586206896551724,0.5402298850574713,0.8160919540229885,16,0,0.09915278862014901,-0.6781609195402298,0.31269067406223106,62.22217527307985,-0.020302405857634678,0.020302405857634678,0.19685027487708395,0.18991120511275378,0.9808995431153249
sigma_star__gas__low_sigma_baryon,source,sigma_star,low_sigma_baryon,1.0,0.5,0.5,0.0,0.07251071359556546,0.2563179669720603,3.0552523005256957,0.632183908045977,0.7931034482758621,0.8620689655172413,12,6,0.030896814126210564,-0.32183908045977005,0.12474179513755713,66.12881234008019,0.006143127202194479,0.006143127202194479,0.14145477853844152,0.5160975503350619,0.9811075072492325
stellar_to_gas__gas__low_v_for_mass_symptom,source,stellar_to_gas,low_v_for_mass_symptom,1.0,0.5,0.5,0.0,0.07714169022801962,0.25502728444002615,3.0383771483298667,0.5862068965517241,0.7931034482758621,0.8735632183908046,11,7,0.03552779075866472,-0.367816091954023,0.04662775531816111,51.706941858438384,-0.1006987429971685,0.1006987429971685,1.6121998036159326,1.574871890976242,0.9813287765595906
mixed_star_org__gas__low_sigma_baryon,source,mixed_star_org,low_sigma_baryon,1.0,2.0,0.5,0.05,0.0974333997474143,0.11562287206340939,0.32011625503926305,0.5057471264367817,0.6666666666666666,0.8045977011494253,17,2,0.0558195002780594,-0.4482758620689654,0.10854165576853891,63.868517583697816,-0.008960759622336115,0.008960759622336115,0.2041442559800228,0.1861732523164244,0.9839254050625088
sigma_star__gas__hi_plus_low_sigma,source,sigma_star,hi_plus_low_sigma,1.0,1.0,0.25,0.0,0.07563132235642481,0.2600232769281958,3.0552523005256957,0.5977011494252874,0.7816091954022989,0.8620689655172413,12,7,0.03401742288706991,-0.35632183908045967,0.10570012509139465,63.44634389225928,-0.011840994883002609,0.011840994883002609,0.16258131157104483,0.5345863456692721,0.9870770498504957
stellar_to_gas__gas__hi_plus_low_sigma,q_eff,stellar_to_gas,hi_plus_low_sigma,1.0,0.25,0.25,0.05,0.08255086508309493,0.13606872189453098,0.6888921461618573,0.5402298850574713,0.7126436781609196,0.8275862068965517,15,8,0.04093696561374004,-0.4137931034482758,0.15583794553006936,43.92627059426708,-0.1715232631491499,0.1715232631491499,0.4959251278718717,0.4332626805057136,0.9872017112738556
stellar_to_gas__gas__hi_extent,source,stellar_to_gas,hi_extent,1.0,0.25,4.0,0.1,0.10849883670226597,0.12315939638486335,0.28837714832986666,0.41379310344827586,0.7126436781609196,0.8045977011494253,17,0,0.06688493723291107,-0.5402298850574712,0.12112620551511075,65.6443350761855,0.0029496579029283194,0.0029496579029283194,0.1755070115778491,0.16751607279234937,0.9888113804867169
stellar_to_gas__gas__hi_extent,source,stellar_to_gas,hi_extent,1.0,2.0,2.0,0.1,0.10737862250572307,0.12609592004981038,0.30569002798510037,0.4482758620689655,0.6436781609195402,0.8045977011494253,17,1,0.06576472303636817,-0.5057471264367815,0.11597598339600071,64.93513405707539,-0.0017678542712905052,0.0017678542712905052,0.1777566173546884,0.173543531663732,0.9888315524398784
sigma_star__gas__low_v_for_mass_symptom,source,sigma_star,low_v_for_mass_symptom,1.0,1.0,0.25,0.0,0.0726597575552257,0.2588421227967416,3.0552523005256957,0.6091954022988506,0.7586206896551724,0.8620689655172413,12,7,0.031045858085870806,-0.34482758620689646,0.09677438814510471,62.06229539512344,-0.021419761657464148,0.021419761657464148,0.16664651171397749,0.5380475391198348,0.9888948684365274
sigma_star__gas__low_sigma_baryon,source,sigma_star,low_sigma_baryon,1.0,0.25,2.0,0.05,0.09717597396680012,0.12318343002246658,0.3805097994416912,0.5287356321839081,0.6551724137931034,0.8045977011494253,17,6,0.05556207449744523,-0.425287356321839,0.10739866944810773,63.699709355350976,-0.01011014496101613,0.01011014496101613,0.1641032227160844,0.17297196958260147,0.9902820263914774
stellar_to_gas__gas__hi_extent,source,stellar_to_gas,hi_extent,1.0,0.5,4.0,0.1,0.11181397869085344,0.12730508236280202,0.28837714832986666,0.39080459770114945,0.6781609195402298,0.8045977011494253,17,0,0.07020007922149854,-0.5632183908045976,0.11906551333168339,65.36333798447038,0.0010866269726653066,0.0010866269726653066,0.1755070115778491,0.1692043693382798,0.9911950070101728
star_frac__gas__hi_extent,q_eff,star_frac,hi_extent,1.0,1.0,0.5,0.2,0.10280642494469262,0.12129172237418318,0.32611423292634684,0.4827586206896552,0.632183908045977,0.8045977011494253,17,2,0.061192525475337725,-0.4712643678160919,0.31975610107721253,62.921221549238524,-0.015450450328923292,0.015450450328923292,0.21091296595572323,0.20043625483623012,0.993143073401789
mixed_star_org__gas__hi_extent,q_eff,mixed_star_org,hi_extent,1.0,0.5,1.0,0.2,0.10234572979171523,0.12306316915442006,0.3071791628365605,0.4827586206896552,0.6666666666666666,0.8045977011494253,17,1,0.06073183032236033,-0.4712643678160919,0.3118752412200867,62.14099100503828,-0.020869420765526524,0.020869420765526524,0.21587666952525253,0.19951023466115284,0.9934983564581346
mixed_star_org__gas__low_v_for_mass_symptom,q_eff,mixed_star_org,low_v_for_mass_symptom,1.0,2.0,0.25,0.3,0.11029033817486832,0.12080045169909485,0.3237716983867755,0.4482758620689655,0.6436781609195402,0.8045977011494253,17,1,0.06867643870551342,-0.5057471264367815,0.3462130133515024,65.4725746532881,0.0018118237868421216,0.0018118237868421216,0.1830643709577751,0.17084096207886323,0.993573419906967
mixed_star_org__gas__hi_plus_low_sigma,q_eff,mixed_star_org,hi_plus_low_sigma,1.0,2.0,0.25,0.3,0.1095679316038961,0.12081194035875589,0.32894737228664145,0.45977011494252873,0.6436781609195402,0.8045977011494253,17,1,0.0679540321345412,-0.49425287356321834,0.34861650723064846,65.69944475560999,0.0033141034991899573,0.0033141034991899573,0.18212516067377554,0.17052658621090738,0.9941197205821553
star_frac__gas__hi_plus_low_sigma,q_eff,star_frac,hi_plus_low_sigma,1.0,2.0,0.25,0.3,0.10603683673701784,0.1175427788684976,0.3195963541544219,0.45977011494252873,0.6551724137931034,0.8045977011494253,17,1,0.06442293726766295,-0.49425287356321834,0.3641520191997854,67.1473823183157,0.012781491014138991,0.012781491014138991,0.175273431833836,0.16697379699023196,0.9943872176595296
