mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n,proxy_name,repeat,uses_observed_Vflat_in_activation
0.10173144415863564,0.31895367086559084,0.4237995703038451,0.3578632425699684,0.4231383210051277,0.41518066006899323,-1.1729589426541969,1.432607429167557,0.3620547878531263,0.24623947413221017,87,J_hi_newton_lambda,5,False
0.1355557048166184,0.3681789032747781,0.23963411682325603,0.20357852870079482,0.23929042952351212,0.24242075736905289,-0.9095810968839135,1.0433360772348335,0.313968814966876,0.2594538623209763,87,J_hi_newton_lambda,6,False
0.09390220907375992,0.30643467341957226,0.45346864311184276,0.43260817350548764,0.4551204739953006,0.46901035463765295,-0.8579155169575824,1.6525534164147706,0.32919507386159624,0.25820465802717807,87,J_hi_newton_lambda,7,False
0.09571754362156672,0.30938251990305904,0.43303522139018574,0.41227775994839944,0.43466055025385403,0.45055051699745186,-0.7748049076784019,1.1594888856234133,0.3016682279191763,0.25403717999511516,87,J_hi_newton_lambda,8,False
0.09668887201991867,0.31094834300880053,0.3876509399155095,0.4403012190723652,0.3881069625838322,0.4321634541245384,-0.24164685864770918,1.522487224704408,0.27560194413925604,0.244109681587769,87,J_hi_newton_lambda,9,False
0.09885854214613814,0.31441778280838084,0.4081664968741003,0.44127731499863754,0.407892879314344,0.4320709197561916,-0.38951841977868074,1.719350262747079,0.30441784133885474,0.2556341522727515,87,J_hi_newton_lambda,10,False
0.10418798474281987,0.32278163631597734,0.385415036243421,0.35376773523981153,0.38545648316723513,0.4026157650692082,-1.0489810593010767,1.4074719727015808,0.32470083843236724,0.2543845137903799,87,J_hi_newton_lambda,11,False
0.10011933636274765,0.31641639711422614,0.3890837434931334,0.40292706223974567,0.3884261079338841,0.4135662758125213,-0.4240453027268253,1.3675357318843149,0.27097563298819494,0.23975952038574821,87,J_hi_newton_lambda,12,False
0.08907276543837568,0.29845060803820733,0.4848990604452001,0.5039884003067232,0.483530777605725,0.49385703751471816,-0.1646755558110043,1.2699431588686785,0.2793844901015779,0.2554093758793507,87,J_hi_newton_lambda,13,False
0.10634318773166448,0.3261030323864905,0.3575073079607827,0.37919092386193387,0.35797964008527905,0.3808286863136796,-0.09541551998181141,1.107480639534368,0.2550306933555085,0.24656101067145228,87,J_hi_newton_lambda,14,False
