mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n,permutation
0.11129749567791554,0.33361279303695107,0.40574807045326994,0.373294554440986,0.41372079207643764,0.4045276544918715,-0.32254624082409455,1.0748011306261842,0.3038029973817072,0.278525290652576,87,88
0.11636061748673833,0.3411167212065957,0.3860173613142693,0.3512303308160845,0.38240080725987297,0.35836332508747276,-0.8887206634252524,1.1712120610466898,0.3416301047009671,0.27296890956068,87,89
0.11742550542022293,0.34267405127937967,0.37159806416365826,0.3370137842758702,0.3733659549950343,0.35659367327919256,-0.3614764089964406,1.1020190364589129,0.306425295619959,0.2726891617740952,87,90
0.11131107226254698,0.3336331402342204,0.4153396408996574,0.3938484653577979,0.42391232542669405,0.4138859419989015,-0.3980864225057624,1.1102701759966804,0.3271285123677052,0.28604903815070054,87,91
0.12003394168003716,0.34645914864531596,0.40069219031311903,0.3784031576951158,0.4077178906550155,0.38247482810957234,-0.2521558931183083,1.141557717549225,0.32674464265596376,0.2962159675496474,87,92
0.11997210580777316,0.3463698973752961,0.37999411060578625,0.31559078776631827,0.3873517045917165,0.37252763590148436,-0.4654286131435757,1.0490275457691274,0.3352779290914131,0.28769246402041015,87,93
0.12242786145530277,0.3498969297597548,0.3350843882778388,0.30339470113409633,0.34020058461636676,0.3417459715549953,-0.284627547680707,0.9565941705823481,0.3096384672668686,0.27843576767632194,87,94
0.1255050703524531,0.3542669478690513,0.37046642312145844,0.3324344065135694,0.37294960457451065,0.349678524326774,-0.4082992301771308,1.1436305154442128,0.3254231515547474,0.29362407859601436,87,95
0.11386337606918494,0.33743647708744373,0.4324055179070262,0.4049328549196909,0.43260999920664267,0.411838350559658,-0.38929614285221814,1.0919886062309745,0.33596448794191597,0.2950582581021514,87,96
0.10761287922405732,0.3280440202534674,0.4379633356062174,0.40251847074266645,0.44780891458298855,0.42805753183314205,-0.3029183694655902,0.9936292367965205,0.3092659212069516,0.2845881930438374,87,97
