r_kpc,a_b_m_s2,a_qv_m_s2,a_total_m_s2,v_newton_km_s,v_cghstc34_km_s
4.7286432160804015,2.548422183806734e-10,1.5743061991301567e-10,4.1227283829368904e-10,192.83205724418096,245.2651864337898
4.977386934673366,2.3407346650257377e-10,1.5087928264046903e-10,3.849527491430428e-10,189.60599628381416,243.1530307186468
5.226130653266331,2.1574387100920591e-10,1.4485141783764156e-10,3.6059528884684745e-10,186.5239644244708,241.14342681974588
5.474874371859296,1.9948591349645396e-10,1.3928669515004878e-10,3.3877260864650277e-10,183.57708463928586,239.2304713009019
5.723618090452261,1.8499877503151706e-10,1.3413371203351113e-10,3.191324870650282e-10,180.75695755577672,237.40841295922525
5.972361809045226,1.7203432033504978e-10,1.293484012258291e-10,3.0138272156087887e-10,178.05569769468315,235.6717369209445
6.221105527638191,1.6038640144598938e-10,1.2489276736314397e-10,2.8527916880913335e-10,175.46594044046054,234.01521072713186
6.469849246231155,1.498826118585707e-10,1.207338760180544e-10,2.706164878766251e-10,172.98083115644462,232.43390570753036
6.71859296482412,1.403778699270982e-10,1.168430382166913e-10,2.5722090814378953e-10,170.59400381389415,230.92320243298744
6.967336683417085,1.3174938204167287e-10,1.1319514771418347e-10,2.4494452975585635e-10,168.29955389060504,229.47878608677857
7.21608040201005,1.23892656625433e-10,1.097681386549467e-10,2.336607952803797e-10,166.0920085926353,228.09663564524004
7.464824120603015,1.1671832567221672e-10,1.0654253885475684e-10,2.2326086452697355e-10,163.9662963378028,226.773009458755
7.71356783919598,1.1014959212105112e-10,1.0350109959679233e-10,2.1365069171784346e-10,161.91771670689994,225.5044289524222
7.9623115577889445,1.0412016609831568e-10,1.0062848707644399e-10,2.0474865317475967e-10,159.94191158660536,224.28766157794573
8.21105527638191,9.857258588230836e-11,9.791102384115542e-11,1.9648360972346378e-10,158.03483791175293,223.1197037506016
8.459798994974875,9.345684375592575e-11,9.533647102302143e-11,1.8879331477894718e-10,156.19274220831085,221.9977642356942
8.708542713567839,8.872925507833719e-11,9.289384404805274e-11,1.8162309912638994e-10,154.4121370054266,220.9192482665187
8.957286432160803,8.435152259269378e-11,9.057325596812407e-11,1.7492477856081786e-10,152.68977910084024,219.88174255282223
